#Date/Time of Update: 2017-05-05 10:53:45 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#Team ID,#Team Abbr.,#Team City,#Team Name
,5781,Lorentz,Steven,78,C,"6'3""",179,4/13/1996,21,"Kitchener, ON",Canada,Y,3,CAR,Carolina,Hurricanes
,5824,McCann,Jared,90,C,"6'0""",179,5/31/1996,20,"Stratford, ON",Canada,N,4,FLO,Florida,Panthers
,9634,Nylander,Alexander,70,LW,"6'1""",179,3/2/1998,19,Sodertalje,Sweden,Y,15,BUF,Buffalo,Sabres
,5724,Ruopp,Sam,,D,"6'4""",179,6/3/1996,20,"Regina, SK",Canada,Y,19,CBJ,Columbus,Blue Jackets
,5877,Saros,Juuse,74,G,"5'10""",179,4/19/1995,22,Forssa,Finland,N,18,NSH,Nashville,Predators
,5831,Weal,Jordan,40,RW,"5'9""",179,,,"Saskatoon, SK",Canada,N,6,PHI,Philadelphia,Flyers
,5133,Zatkoff,Jeff,37,G,"6'2""",179,6/9/1987,29,"Detroit, MI",USA,N,28,LAK,Los Angeles,Kings
,4927,Zuccarello,Mats,36,LW,"5'7""",179,9/1/1987,29,Oslo,Norway,N,9,NYR,New York,Rangers
,757,Anderson,Craig,41,G,"6'2""",180,5/21/1981,35,"Park Ridge, IL",USA,N,13,OTT,Ottawa,Senators
,11708,Barbashev,Ivan,49,C,"6'0""",180,12/14/1995,21,Moscow,Russia,N,17,STL,St. Louis,Blues
,5289,Billins,Chad,41,D,"5'10""",180,5/26/1989,27,"Marysville, MI",USA,N,23,CGY,Calgary,Flames
,4883,Burmistrov,Alexander,91,C,"6'1""",180,10/21/1991,25,Kazan,Russia,N,30,ARI,Arizona,Coyotes
,4255,Campbell,Darcy,37,D,"6'1""",180,5/12/1984,32,"Airdrie, AB",Canada,N,,,,
,5886,Carpenter,Ryan,40,C,"6'1""",180,1/18/1991,26,"Oviedo, FL",USA,N,26,SJS,San Jose,Sharks
,5613,Chabot,Thomas,72,D,"6'2""",180,1/30/1997,20,"Sainte-Marie, QC",Canada,N,13,OTT,Ottawa,Senators
,5141,Conacher,Cory,19,C,"5'8""",180,12/14/1989,27,"Burlington, ON",Canada,N,1,TBL,Tampa Bay,Lightning
,4209,Cumiskey,Kyle,26,D,"5'11""",180,12/2/1986,30,"Abbotsford, BC",Canada,N,20,CHI,Chicago,Blackhawks
,11764,Eisenschmid,Markus,,C,"6'0""",180,1/22/1995,22,Marktoberdorf,Denmark,Y,,,,
,12481,Ellis,Nick,,G,"6'1""",180,1/18/1994,23,"Millersville, MD",USA,Y,24,EDM,Edmonton,Oilers
,4298,Enstrom,Tobias,39,D,"5'10""",180,11/5/1984,32,Nordingra,Sweden,N,47,WPJ,Winnipeg,Jets
,5438,Fiala,Kevin,56,LW,"5'10""",180,,,St. Gallen,Switzerland,N,18,NSH,Nashville,Predators
,483,Fleury,Marc-Andre,29,G,"6'2""",180,11/28/1984,32,"Sorel, QC",Canada,N,10,PIT,Pittsburgh,Penguins
,5177,Flynn,Brian,32,C,"6'1""",180,7/26/1988,28,"Lynnfield, MA",USA,N,14,MTL,Montreal,Canadiens
,5431,Goldobin,Nikolay,82,RW,"5'11""",180,,,Moscow,Russia,N,21,VAN,Vancouver,Canucks
,11327,Guentzel,Jake,59,C,"5'11""",180,10/6/1994,22,"Omaha, NE",USA,N,10,PIT,Pittsburgh,Penguins
,4565,Halischuk,Matt,15,RW,"6'0""",180,6/1/1988,28,"Toronto, ON",Canada,N,47,WPJ,Winnipeg,Jets
,4657,Hamill,Zach,52,C,"5'11""",180,9/23/1988,28,"Port Coquitlam, BC",Canada,N,11,BOS,Boston,Bruins
,5433,Honka,Julius,6,D,"5'11""",180,12/3/1995,21,Jyvaskyla,Finland,Y,27,DAL,Dallas,Stars
,3848,James,Connor,36,LW,"5'10""",180,8/25/1982,34,"Calgary, AB",Canada,N,10,PIT,Pittsburgh,Penguins
,5468,Jooris,Josh,86,C,"6'0""",180,7/14/1990,26,"Burlington, ON",Canada,N,30,ARI,Arizona,Coyotes
,40,Kapanen,Niko,39,C,"5'8""",180,4/29/1978,39,H?meenlinna,Finland,N,30,ARI,Arizona,Coyotes
,5497,Karlsson,Melker,68,C,"6'0""",180,7/18/1990,26,Lycksele,Sweden,N,26,SJS,San Jose,Sharks
,4660,Karlsson,Erik,65,D,"6'0""",180,5/31/1990,26,Landsbro,Sweden,N,13,OTT,Ottawa,Senators
,5484,Klingberg,John,3,D,"6'2""",180,8/14/1992,24,Gothenburg,Sweden,N,27,DAL,Dallas,Stars
,5098,Krug,Torey,47,D,"5'9""",180,4/12/1991,26,"Livonia, MI",USA,N,11,BOS,Boston,Bruins
,5909,Lipon,J.C.,46,LW,"6'0""",180,7/10/1993,23,"Regina, SK",Canada,Y,47,WPJ,Winnipeg,Jets
,5565,McNally,Patrick,,D,"6'2""",180,12/4/1991,25,"Glen Head, NY",USA,Y,,,,
,4809,McNicoll,Cedric,56,C,"5'10""",180,8/28/1988,28,"Longueuil, QC",Canada,N,,,,
,11867,Meurs,Garrett,36,C,"5'11""",180,1/12/1993,24,"Wingham, ON",Canada,Y,,,,
,11774,Molin,Emil,,C,"6'0""",180,2/3/1993,24,G?vle,Sweden,Y,,,,
,5672,Montembeault,Samuel,,G,"6'3""",180,10/30/1996,20,"Becancour, QC",Canada,Y,,,,
,12499,Murphy,Trevor,62,D,"5'10""",180,7/17/1995,21,"Windsor, ON",Canada,Y,18,NSH,Nashville,Predators
,4211,Nielsen,Frans,51,C,"6'1""",180,4/24/1984,33,Herning,Denmark,N,16,DET,Detroit,Red Wings
,11328,O'Regan,Daniel,65,C,"5'9""",180,,,,,N,26,SJS,San Jose,Sharks
,5178,Palat,Ondrej,18,LW,"6'0""",180,3/28/1991,26,Frydek-Mistek,Czechoslovakia,N,1,TBL,Tampa Bay,Lightning
,12460,Poturalski,Andrew,57,C,"5'10""",180,1/14/1994,23,"Williamsville, NY",USA,Y,3,CAR,Carolina,Hurricanes
,5157,Roussel,Antoine,21,LW,"6'0""",180,11/21/1989,27,Roubaix,France,N,27,DAL,Dallas,Stars
,4167,Schwarz,Marek,40,G,"6'0""",180,4/1/1986,31,Mlada Boleslav,Czech Republic,N,17,STL,St. Louis,Blues
,5154,Sgarbossa,Michael,48,C,"5'11""",180,7/25/1992,24,"Campbellville, ON",Canada,N,4,FLO,Florida,Panthers
,5061,Shaw,Andrew,65,C,"5'10""",180,7/20/1991,25,"Belleville, ON",Canada,N,14,MTL,Montreal,Canadiens
,4628,Stapleton,Tim,14,RW,"5'9""",180,7/19/1982,34,"La Grange, IL",USA,N,47,WPJ,Winnipeg,Jets
,458,St. Louis,Martin,26,RW,"5'8""",180,6/18/1975,41,"Laval, QC",Canada,N,9,NYR,New York,Rangers
,5324,Stollery,Karl,46,D,"5'11""",180,11/21/1987,29,"Camrose, AB",Canada,N,7,NJD,New Jersey,Devils
,525,Svatos,Marek,40,RW,"5'10""",180,6/17/1982,34,Kosice,Slovakia,N,13,OTT,Ottawa,Senators
,5685,Tomek,Matej,,G,"6'3""",180,5/24/1997,19,Bratislava,Slovakia,Y,,,,
,5394,Wannstrom,Sebastian,73,RW,"5'11""",180,3/3/1991,26,G?vle,Sweden,Y,,,,
,5503,Zepp,Rob,72,G,"6'0""",180,9/7/1981,35,"Scarborough, ON",Canada,Y,6,PHI,Philadelphia,Flyers
,5666,Beaudin,Jean-Christophe,63,C,"6'1""",181,3/25/1997,20,"Longueuil, QC",Canada,Y,22,COL,Colorado,Avalanche
,12028,Chartier,Rourke,,C,"5'11""",181,4/3/1996,21,"Saskatoon, SK",Canada,Y,,,,
,4284,Cogliano,Andrew,7,C,"5'10""",181,6/14/1987,29,"Toronto, ON",Canada,N,29,ANA,Anaheim,Ducks
,5004,Connolly,Brett,10,RW,"6'2""",181,5/2/1992,25,"Campbell River, BC",Canada,N,5,WSH,Washington,Capitals
,5821,Donskoi,Joonas,27,RW,"6'0""",181,4/13/1992,25,Raahe,Finland,N,26,SJS,San Jose,Sharks
,4402,Goligoski,Alex,33,D,"5'11""",181,7/30/1985,31,"Grand Rapids, MN",USA,N,30,ARI,Arizona,Coyotes
,5841,Hinostroza,Vince,48,C,"5'9""",181,4/3/1994,23,"Bartlett, IL",USA,N,20,CHI,Chicago,Blackhawks
,5778,Kallgren,Erik,70,G,"6'2""",181,10/14/1996,20,Stockholm,Sweden,Y,30,ARI,Arizona,Coyotes
,4265,Kane,Patrick,88,RW,"5'11""",181,11/19/1988,28,"Buffalo, NY",USA,N,20,CHI,Chicago,Blackhawks
,5730,Kaprizov,Kirill,,LW,"5'10""",181,4/26/1997,20,Novokuznetsk,Russia,Y,25,MIN,Minnesota,Wild
,11833,Kostalek,Jan,53,D,"6'1""",181,2/17/1995,22,Prague,Czechoslovakia,Y,47,WPJ,Winnipeg,Jets
,4823,Kruger,Marcus,16,C,"6'0""",181,5/27/1990,26,Stockholm,Sweden,N,20,CHI,Chicago,Blackhawks
,5654,Kylington,Oliver,58,D,"6'0""",181,,,Stockholm,Sweden,N,23,CGY,Calgary,Flames
,879,MacKenzie,Derek,17,C,"5'11""",181,6/11/1981,35,"Sudbury, ON",Canada,N,4,FLO,Florida,Panthers
,4773,McBain,Jamie,21,D,"6'1""",181,2/25/1988,29,"Edina, MN",USA,N,30,ARI,Arizona,Coyotes
,5774,Metcalf,Garrett,72,G,"6'3""",181,3/5/1996,21,"Salt Lake City, UT",USA,Y,29,ANA,Anaheim,Ducks
,433,Morrison,Brendan,17,C,"5'11""",181,8/15/1975,41,"Pitt Meadows, BC",Canada,N,20,CHI,Chicago,Blackhawks
,5680,Novak,Tommy,,C,"6'0""",181,4/28/1997,20,"River Falls, WI",USA,Y,,,,
,4960,Pielmeier,Timo,30,G,"6'0""",181,7/7/1989,27,Deggendorf,Germany,N,29,ANA,Anaheim,Ducks
,11717,Saheim,Travis,,D,"6'3""",181,3/29/1996,21,"Elkhorn, MB",Canada,Y,6,PHI,Philadelphia,Flyers
,11718,Sanheim,Travis,,D,"6'3""",181,3/29/1996,21,"Elkhorn, MB",Canada,Y,6,PHI,Philadelphia,Flyers
,12048,Scarlett,Reece,,D,"6'1""",181,3/31/1993,24,"Sherwood Park, AB",Canada,Y,,,,
,5860,Shinkaruk,Hunter,49,C,"5'10""",181,10/13/1994,22,"Calgary, AB",Canada,N,23,CGY,Calgary,Flames
,5662,Speers,Blake,74,C,"5'11""",181,1/2/1997,20,"Sault Ste. Marie, ON",Canada,Y,7,NJD,New Jersey,Devils
,5112,Spooner,Ryan,51,C,"5'11""",181,1/30/1992,25,"Ottawa, ON",Canada,N,11,BOS,Boston,Bruins
,5713,Tammela,Jonne,,RW,"5'11""",181,8/5/1997,19,Espoo,Finland,Y,,,,
,12003,Verhaeghe,Carter,,C,"6'1""",181,8/14/1995,21,"Waterdown, ON",Canada,Y,,,,
,5802,Addison,Jeremiah,,LW,"6'0""",182,10/21/1996,20,"Brampton, ON",Canada,Y,14,MTL,Montreal,Canadiens
,5611,Barzal,Mathew,13,C,"6'0""",182,5/26/1997,19,"Coquitlam, BC",Canada,Y,8,NYI,New York,Islanders
,5002,Beaulieu,Nathan,28,D,"6'1""",182,12/5/1992,24,"Strathroy, ON",Canada,N,14,MTL,Montreal,Canadiens
,4890,Bobrovsky,Sergei,72,G,"6'2""",182,9/20/1988,28,Novokuznetsk,Russia,N,19,CBJ,Columbus,Blue Jackets
,4878,Brodie,T.J.,7,D,"6'1""",182,6/7/1990,26,"Chatham, ON",Canada,N,23,CGY,Calgary,Flames
,5564,Compher,J.T.,37,LW,"6'0""",182,4/8/1995,22,"Northbrook, IL",USA,Y,22,COL,Colorado,Avalanche
,11723,Greenham,Scott,,G,"6'2""",182,4/24/1987,30,"Addisson, ON",Canada,Y,,,,
,5641,Harkins,Jansen,,C,"6'1""",182,5/23/1997,19,"Cleveland, OH",USA,Y,,,,
,12502,Jerabek,Jakub,,D,"5'10""",182,5/12/1991,25,Pilsen,CzechRepublic,Y,14,MTL,Montreal,Canadiens
,5187,Johnson,Tyler,9,C,"5'9""",182,7/29/1990,26,"Spokane, WA",USA,N,1,TBL,Tampa Bay,Lightning
,11795,LaLeggia,Joey,84,D,"5'9""",182,6/24/1992,24,"Burnaby, BC",Canada,Y,24,EDM,Edmonton,Oilers
,5231,MacKinnon,Nathan,29,C,"6'0""",182,9/1/1995,21,"Halifax, NS",Canada,N,22,COL,Colorado,Avalanche
,910,Moran,Brad,20,C,"5'11""",182,3/20/1979,38,"Abbotsford, BC",Canada,N,,,,
,5076,Ness,Aaron,55,D,"5'10""",182,,,"Roseau, MN",USA,N,5,WSH,Washington,Capitals
,5531,Oesterle,Jordan,82,D,"6'0""",182,,,"Dearborn Heights, MI",USA,N,24,EDM,Edmonton,Oilers
,5296,Raanta,Antti,32,G,,182,,,Rauma,Finland,N,9,NYR,New York,Rangers
,5186,Schilling,Cameron,45,D,"6'2""",182,10/7/1988,28,"Carmel, IN",USA,N,5,WSH,Washington,Capitals
,4875,Seguin,Tyler,91,C,"6'1""",182,1/31/1992,25,"Brampton, ON",Canada,N,27,DAL,Dallas,Stars
,10085,Sorensen,Nick,59,RW,"6'1""",182,10/23/1994,22,Farevejle,Denmark,N,29,ANA,Anaheim,Ducks
,4880,Taormina,Matt,20,D,"5'10""",182,10/20/1986,30,"Warren, MI",USA,N,1,TBL,Tampa Bay,Lightning
,5342,Trocheck,Vincent,21,C,"5'10""",182,7/11/1993,23,"Pittsburgh, PA",USA,N,4,FLO,Florida,Panthers
,5677,Vande Sompel,Mitchell,,D,"5'10""",182,2/11/1997,20,"London, ON",Canada,Y,,,,
,5692,White,Colton,,D,"6'0""",182,5/3/1997,20,"London, ON",Canada,Y,,,,
,5494,Andrighetto,Sven,10,RW,"5'9""",183,3/21/1993,24,Zurich,Switzerland,N,22,COL,Colorado,Avalanche
,5796,Bouramman,Gustav,,D,"6'0""",183,1/24/1997,20,Stockholm,Sweden,Y,25,MIN,Minnesota,Wild
,5271,Campbell,Jack,1,G,"6'3""",183,1/10/1992,25,"Port Huron, MI",USA,Y,28,LAK,Los Angeles,Kings
,5624,Carlsson,Gabriel,53,D,"6'4""",183,1/2/1997,20,Orebro,Sweden,N,19,CBJ,Columbus,Blue Jackets
,5409,Coetzee,Willie,,RW,"5'10""",183,11/7/1990,26,Johannesburg,South Africa,Y,,,,
,5450,Dano,Marko,56,C,"5'11""",183,,,Eisenstadt,Austria,N,47,WPJ,Winnipeg,Jets
,5609,DeBrusk,Jake,74,LW,"6'0""",183,10/17/1996,20,"Edmonton, AB",Canada,Y,11,BOS,Boston,Bruins
,5125,Dumba,Matthew,24,D,"6'0""",183,7/25/1994,22,"Regina, SK",Canada,N,25,MIN,Minnesota,Wild
,4398,Ersberg,Erik,31,G,"6'0""",183,3/8/1982,35,Sala,Sweden,N,28,LAK,Los Angeles,Kings
,11845,Etchegary,Kurt,,C,"5'11""",183,11/12/1994,22,"St. John's, NL",Canada,Y,,,,
,4212,Grabovski,Mikhail,84,C,"5'11""",183,1/31/1984,33,Potsdam,Germany,N,8,NYI,New York,Islanders
,5643,Hintz,Roope,,LW,"6'3""",183,11/17/1996,20,Tampere,Finland,Y,,,,
,5825,Hutton,Ben,27,D,"6'2""",183,4/20/1993,24,"Prescott, ON",Canada,N,21,VAN,Vancouver,Canucks
,4291,Lundin,Mike,10,D,"6'2""",183,9/24/1984,32,"Burnsville, MN",USA,N,13,OTT,Ottawa,Senators
,4692,Marchand,Brad,63,LW,"5'9""",183,5/11/1988,28,"Hammonds Plains, NS",Canada,N,11,BOS,Boston,Bruins
,5436,Milano,Sonny,22,LW,"6'0""",183,,,"Massapequa, NY",USA,N,19,CBJ,Columbus,Blue Jackets
,11868,Mitchell,Garrett,76,RW,"5'11""",183,9/2/1991,25,"Regina, SK",Canada,N,5,WSH,Washington,Capitals
,5163,Mrazek,Petr,34,G,"6'2""",183,2/14/1992,25,Ostrava,Czech Republic,N,16,DET,Detroit,Red Wings
,5510,Nesterov,Nikita,89,D,"6'0""",183,3/28/1993,24,Chelyabinsk,Russia,N,14,MTL,Montreal,Canadiens
,4772,Penner,Jeffrey,62,D,"5'10""",183,4/13/1987,30,"Steinbach, MB",Canada,N,11,BOS,Boston,Bruins
,4452,Pesonen,Janne,20,LW,"5'11""",183,5/11/1982,34,Suomussalmi,Finland,N,10,PIT,Pittsburgh,Penguins
,4828,Pirri,Brandon,73,C,"6'3""",183,,,"Toronto, ON",Canada,N,9,NYR,New York,Rangers
,3800,Platt,Geoff,20,C,"5'9""",183,7/10/1985,31,"Toronto, ON",Canada,N,29,ANA,Anaheim,Ducks
,3742,Polak,Vojtech,53,LW,"5'10""",183,6/27/1985,31,Ostrov Nad Ohri,Czech Republic,N,,,,
,5346,Pulkkinen,Teemu,12,LW,"5'11""",183,1/2/1992,25,Vantaa,Finland,N,30,ARI,Arizona,Coyotes
,4514,Simmonds,Wayne,17,RW,"6'2""",183,8/26/1988,28,"Scarborough, ON",Canada,N,6,PHI,Philadelphia,Flyers
,5640,Sprong,Daniel,41,RW,"6'0""",183,3/17/1997,20,Amsterdam,Netherlands,N,10,PIT,Pittsburgh,Penguins
,4490,Sutter,Brandon,20,C,"6'3""",183,2/14/1989,28,"Huntington, NY",USA,N,21,VAN,Vancouver,Canucks
,5158,Vatanen,Sami,45,D,"5'10""",183,6/3/1991,25,Jyvaskyla,Finland,N,29,ANA,Anaheim,Ducks
,4346,Versteeg,Kris,10,LW,"5'11""",183,5/13/1986,30,"Lethbridge, AB",Canada,N,23,CGY,Calgary,Flames
,931,Weaver,Mike,43,D,"5'10""",183,5/2/1978,39,"Bramalea, ON",Canada,N,14,MTL,Montreal,Canadiens
,5616,White,Colin,82,C,"6'0""",183,1/30/1997,20,"Hanover, MA",USA,N,13,OTT,Ottawa,Senators
,5492,Wilson,Scott,23,C,"5'11""",183,4/24/1992,25,"Oakville, ON",Canada,N,10,PIT,Pittsburgh,Penguins
,4082,Bolland,Dave,63,C,"6'0""",184,6/5/1986,30,"Mimico, ON",Canada,N,4,FLO,Florida,Panthers
,5772,Bourque,Simon,,D,"6'0""",184,1/12/1997,20,"Longueuil, QC",Canada,Y,14,MTL,Montreal,Canadiens
,5312,Cunningham,Craig,22,RW,"5'10""",184,,,"Trail, BC",Canada,N,30,ARI,Arizona,Coyotes
,4787,Dadonov,Evgeny,63,LW,"5'11""",184,3/12/1989,28,Chelyabinsk,Russia,N,,,,
,5421,Dal Colle,Michael,,LW,"6'3""",184,6/20/1996,20,"Richmond Hill, ON",Canada,Y,,,,
,9073,Dickinson,Jason,16,C,"6'2""",184,7/4/1995,21,"Georgetown, ON",Canada,N,27,DAL,Dallas,Stars
,4505,Eberle,Jordan,14,RW,"5'11""",184,5/15/1990,26,"Regina, SK",Canada,N,24,EDM,Edmonton,Oilers
,5615,Eriksson-Ek,Joel,14,C,"6'2""",184,1/29/1997,20,Karlstad,Sweden,N,25,MIN,Minnesota,Wild
,5006,Gardiner,Jake,51,D,"6'2""",184,7/4/1990,26,"Minnetonka, MN",USA,N,12,TOR,Toronto,Maple Leafs
,5176,Grubauer,Philipp,31,G,"6'1""",184,,,Rosenheim,Germany,N,5,WSH,Washington,Capitals
,5645,Guhle,Brendan,45,D,"6'2""",184,7/29/1997,19,"Edmonton, AB",Canada,Y,15,BUF,Buffalo,Sabres
,5378,Khokhlachev,Alex,76,C,"5'11""",184,9/9/1993,23,Moscow,Russia,N,11,BOS,Boston,Bruins
,5542,Koekkoek,Slater,29,D,"6'2""",184,,,"Winchester, ON",Canada,N,1,TBL,Tampa Bay,Lightning
,4842,Larsson,Daniel,31,G,"6'0""",184,2/7/1986,31,Boden,Sweden,N,16,DET,Detroit,Red Wings
,5473,Marchessault,Jonathan,81,C,"5'8""",184,12/27/1990,26,"Cap-Rouge, QC",Canada,N,4,FLO,Florida,Panthers
,4619,McKenna,Mike,43,G,"6'2""",184,4/11/1983,34,"St. Louis, MO",USA,N,30,ARI,Arizona,Coyotes
,831,Roy,Derek,8,C,"5'9""",184,5/4/1983,34,"Ottawa, ON",Canada,N,24,EDM,Edmonton,Oilers
,5799,Sadek,Jack,,D,"6'2""",184,4/19/1997,20,"Lakeville, MN",USA,Y,25,MIN,Minnesota,Wild
,11853,Serville,Brennan,81,D,"6'3""",184,6/2/1993,23,"Scarborough, ON",Canada,Y,,,,
,4526,Vrana,Petr,22,C,"5'10""",184,3/29/1985,32,Sternberk,Czech Republic,N,7,NJD,New Jersey,Devils
,5119,Yakupov,Nail,64,RW,"5'11""",184,10/6/1993,23,Nizhnekamsk,Russia,N,17,STL,St. Louis,Blues
,5659,Yan,Dennis,,LW,"6'1""",184,4/14/1997,20,"Portland, OR",USA,Y,,,,
,12465,Alves,Jorge,,G,"5'9""",185,1/30/1979,38,"Boston, MA",USA,Y,,,,
,5849,Arnold,Scott,,D,"6'2""",185,6/23/1989,27,"Pointe-Claire, QC",Canada,Y,,,,
,5205,Barberio,Mark,45,D,"6'1""",185,3/23/1990,27,"Montreal, QC",Canada,N,22,COL,Colorado,Avalanche
,11797,Bardreau,Cole,,C,"5'10""",185,7/22/1993,23,"Fairport, NY",USA,Y,6,PHI,Philadelphia,Flyers
,4271,Bernier,Jonathan,1,G,"6'0""",185,8/7/1988,28,"Laval, QC",Canada,N,29,ANA,Anaheim,Ducks
,12007,Black,Grham,,C,"6'0""",185,1/13/1993,24,"Regina, SK",Canada,Y,,,,
,4489,Boychuk,Zach,22,LW,"5'10""",185,10/4/1989,27,"Airdrie, AB",Canada,Y,3,CAR,Carolina,Hurricanes
,11824,Boyd,Travis,54,C,"5'10""",185,9/14/1993,23,"Edina, MN",USA,Y,5,WSH,Washington,Capitals
,5333,Brouillette,Julien,49,D,"5'11""",185,12/5/1986,30,"St-Esprit, QC",Canada,N,47,WPJ,Winnipeg,Jets
,8916,Brown,Connor,12,RW,"6'0""",185,1/13/1994,23,"Toronto, ON",Canada,N,12,TOR,Toronto,Maple Leafs
,5117,Brunner,Damien,12,RW,"5'10""",185,3/9/1986,31,Zurich,Switzerland,N,7,NJD,New Jersey,Devils
,11308,Caggiula,Drake,36,LW,"5'9""",185,6/20/1994,22,"Pickering, ON",Canada,N,24,EDM,Edmonton,Oilers
,11772,Chelios,Jake,76,D,"6'2""",185,3/8/1991,26,"Bloomfield Hills, MI",USA,Y,3,CAR,Carolina,Hurricanes
,5278,Connauton,Kevin,44,D,"6'1""",185,,,"Edmonton, AB",Canada,N,30,ARI,Arizona,Coyotes
,4463,Curry,John,31,G,"5'11""",185,2/27/1984,33,"Shorewood, MN",USA,Y,25,MIN,Minnesota,Wild
,4926,Dekanich,Mark,1,G,"6'2""",185,5/10/1986,30,"North Vancouver, BC",Canada,N,18,NSH,Nashville,Predators
,8947,De Leo,Chase,77,C,"5'9""",185,10/25/1995,21,"La Mirada, CA",USA,Y,47,WPJ,Winnipeg,Jets
,12029,Digiacinto,Cristiano,,LW,"5'11""",185,1/10/1996,21,"Hamilton, ON",Canada,Y,,,,
,10105,Dowling,Justin,37,C,"5'10""",185,10/1/1990,26,"Calgary, AB",Canada,Y,27,DAL,Dallas,Stars
,5441,Duclair,Anthony,10,LW,"5'11""",185,,,"Pointe-Claire, QC",Canada,N,30,ARI,Arizona,Coyotes
,5257,Fast,Jesper,19,RW,"6'0""",185,12/2/1991,25,Nassjo,Sweden,N,9,NYR,New York,Rangers
,5110,Fasth,Viktor,35,G,"6'0""",185,8/8/1982,34,Kalix,Sweden,N,24,EDM,Edmonton,Oilers
,5673,Foley,Erik,,LW,"5'11""",185,6/30/1997,19,"Mansfield, MA",USA,Y,,,,
,4642,Galiardi,T.J.,21,LW,"6'2""",185,4/22/1988,29,"Calgary, AB",Canada,N,47,WPJ,Winnipeg,Jets
,735,Gamache,Simon,39,LW,"5'10""",185,1/3/1981,36,"Thetford Mines, QC",Canada,N,12,TOR,Toronto,Maple Leafs
,4902,Gionta,Stephen,24,C,"5'7""",185,10/9/1983,33,"Rochester, NY",USA,N,8,NYI,New York,Islanders
,5338,Granlund,Markus,60,C,"5'11""",185,,,Oulu,Finland,N,21,VAN,Vancouver,Canucks
,5486,Grosenick,Troy,34,G,"6'1""",185,8/27/1989,27,"Brookfield, WI",USA,Y,26,SJS,San Jose,Sharks
,4137,Harrold,Peter,10,D,"6'0""",185,6/8/1983,33,"Kirtland Hills, OH",Canada,N,7,NJD,New Jersey,Devils
,10076,Heinen,Danton,43,C,"6'1""",185,6/5/1995,21,"Langley, BC",Canada,N,11,BOS,Boston,Bruins
,392,Hemsky,Ales,83,RW,"6'0""",185,8/13/1983,33,Pardubice,Czech Republic,N,27,DAL,Dallas,Stars
,11832,Herbert,Caleb,72,C,"5'11""",185,10/12/1991,25,"At. Paul, MN",USA,Y,,,,
,4277,Hlinka,Jaroslav,17,C,"5'10""",185,11/10/1976,40,Prague,Czech Republic,N,22,COL,Colorado,Avalanche
,5122,Jones,Martin,31,G,"6'4""",185,1/10/1990,27,"Vancouver, BC",Canada,N,26,SJS,San Jose,Sharks
,5459,Karlsson,William,25,C,"6'0""",185,,,Marsta,Sweden,N,19,CBJ,Columbus,Blue Jackets
,4317,Kennedy,Tyler,48,C,"5'11""",185,,,"Sault Ste. Marie, ON",Canada,N,7,NJD,New Jersey,Devils
,5846,Kero,Tanner,67,C,"6'0""",185,7/24/1992,24,"Southfield, MI",USA,N,20,CHI,Chicago,Blackhawks
,11783,Kichton,Brenden,59,D,"5'10""",185,6/18/1992,24,"Spruce Grove, AB",Canada,Y,47,WPJ,Winnipeg,Jets
,12019,Kirkland,Justin,,LW,"6'3""",185,8/2/1996,20,"Camrose, AB",Canada,Y,,,,
,10177,Labanc,Kevin,62,RW,"5'11""",185,12/12/1995,21,"Brooklyn, NY",USA,N,26,SJS,San Jose,Sharks
,4788,Larsen,Philip,63,D,"6'1""",185,12/7/1989,27,Esbjerg,Denmark,N,21,VAN,Vancouver,Canucks
,517,Liles,John-Michael,26,D,"5'10""",185,,,"Indianapolis, IN",USA,N,11,BOS,Boston,Bruins
,4297,Little,Bryan,18,C,"5'11""",185,11/12/1987,29,"Edmonton, AB",Canada,N,47,WPJ,Winnipeg,Jets
,4630,MacDonald,Andrew,47,D,"6'0""",185,9/7/1986,30,"Judique, NS",Canada,N,6,PHI,Philadelphia,Flyers
,643,McLean,Brett,53,C,"5'11""",185,8/14/1978,38,"Comox, BC",Canada,N,4,FLO,Florida,Panthers
,11762,McNally,Brandon,,RW,"6'2""",185,2/8/1992,25,"Saugus, MA",USA,Y,,,,
,5722,Mikkola,Niko,,D,"6'4""",185,4/27/1996,21,Kiiminki,Finland,Y,17,STL,St. Louis,Blues
,11811,Moore,Trevor,,C,"5'10""",185,3/31/1995,22,"Thousand Oaks, CA",USA,Y,12,TOR,Toronto,Maple Leafs
,4996,Murphy,Ryan,7,D,"5'11""",185,3/31/1993,24,"Aurora, ON",Canada,N,3,CAR,Carolina,Hurricanes
,3668,Nilsson,Robert,12,C,"5'11""",185,1/10/1985,32,"Calgary, AB",Canada,N,24,EDM,Edmonton,Oilers
,3711,Nordgren,Niklas,15,RW,"6'0""",185,6/28/1979,37,Ornskoldsvik,Sweden,N,,,,
,4993,Nugent-Hopkins,Ryan,93,C,"6'1""",185,4/12/1993,24,"Burnaby, BC",Canada,N,24,EDM,Edmonton,Oilers
,5784,Nutivaara,Markus,65,D,"6'1""",185,6/6/1994,22,Oulu,Finland,N,19,CBJ,Columbus,Blue Jackets
,5026,Nyquist,Gustav,14,C,"5'11""",185,9/1/1989,27,Halmstad,Sweden,N,16,DET,Detroit,Red Wings
